qid,crop,gross_residue_yield (bdt/acre),required_residue_per_acre (bdt/acre),acres,quant_38 (bdt),quant_70 (bdt)
S27117,oats,2.4962674128755,2.4962674128755,1509.05432595573,0,0
S27119,oats,2.04499230692575,2.04499230692575,3571.42857142857,0,0
S27121,oats,1.51008272274288,1.51008272274288,3521.12676056338,0,0
S27125,oats,2.14363106505728,2.14363106505728,2213.27967806841,0,0
S27127,oats,2.20472077520461,2.20472077520461,1056.33802816901,0,0
S27129,oats,2.62351705031197,2.62351705031197,503.018108651911,0,0
S27131,oats,2.25199293000352,2.25199293000352,2313.88329979879,0,0
S27133,oats,2.97989657287929,2.97989657287929,603.621730382294,0,0
S27135,oats,1.76558587021829,1.76558587021829,5331.99195171026,0,0
S27137,oats,1.23826783264916,1.23826783264916,1609.65794768612,0,0
S27139,oats,1.77360971696294,1.77360971696294,1441.98524480215,0,0
S27141,oats,0.92474589592731,0.92474589592731,528.169014084507,0,0
S27143,oats,2.32217165364017,2.32217165364017,905.432595573441,0,0
S27145,oats,2.12206334063343,2.12206334063343,19382.964453387,0,0
S27147,oats,2.41046954617833,2.41046954617833,1073.10529845741,0,0
S27151,oats,2.13502464953955,2.13502464953955,653.923541247485,0,0
S27153,oats,1.6078175196525,1.6078175196525,9481.89134808853,0,0
S27157,oats,2.23588947770851,2.23588947770851,5105.6338028169,0,0
S27159,oats,1.51342647734324,1.51342647734324,3521.12676056338,0,0
S27161,oats,2.20948945748695,2.20948945748695,637.156270959088,0,0
S27163,oats,1.58342959784754,1.58342959784754,704.225352112676,0,0
S27169,oats,2.07068738153674,2.07068738153674,4904.42655935614,0,0
S27171,oats,1.6008764464478,1.6008764464478,2146.21059691482,0,0
S27173,oats,2.47653566529833,2.47653566529833,704.225352112676,0,0
S30001,oats,2.53693897420804,2.53693897420804,201.207243460765,0,0
S30003,oats,1.63775335293842,1.63775335293842,553.319919517103,0,0
S30005,oats,1.70480391593868,1.70480391593868,955.734406438632,0,0
S30007,oats,2.71814890093719,2.71814890093719,402.414486921529,0,0
S30009,oats,2.19113003069992,2.19113003069992,503.018108651911,0,0
S30011,oats,1.09480997398859,1.09480997398859,603.621730382294,0,0
S30013,oats,1.15589968413592,1.15589968413592,276.659959758551,0,0
S30015,oats,1.01503821276543,1.01503821276543,578.470824949698,0,0
S30017,oats,1.27752998344048,1.27752998344048,503.018108651911,0,0
S30019,oats,1.47988106828802,1.47988106828802,1207.24346076459,0,0
S30021,oats,1.16480434884005,1.16480434884005,930.583501006036,0,0
S30025,oats,1.27853670525564,1.27853670525564,603.621730382294,0,0
S30027,oats,1.40230426959025,1.40230426959025,1282.69617706237,0,0
S30029,oats,1.7818976128366,1.7818976128366,402.414486921529,0,0
S30031,oats,2.23492242965947,2.23492242965947,553.319919517103,0,0
S30033,oats,0.97678508750053,0.97678508750053,955.734406438632,0,0
S30035,oats,1.83626059085534,1.83626059085534,251.509054325956,0,0
S30037,oats,1.75169595838174,1.75169595838174,503.018108651911,0,0
S30041,oats,1.32155118281256,1.32155118281256,829.979879275654,0,0
S30045,oats,1.25771273346257,1.25771273346257,1836.01609657948,0,0
S30047,oats,2.21076110609558,2.21076110609558,754.527162977867,0,0
S30049,oats,2.48031087210519,2.48031087210519,804.828973843058,0,0
S30055,oats,0.97076746462042,0.97076746462042,1056.33802816901,0,0
S30057,oats,2.61244311034519,2.61244311034519,603.621730382294,0,0
S30059,oats,2.3557290474789,2.3557290474789,603.621730382294,0,0
S30065,oats,1.48685068085453,1.48685068085453,435.949027498323,0,0
S30067,oats,2.15482238958354,2.15482238958354,578.470824949698,0,0
S30071,oats,1.19044854642897,1.19044854642897,1207.24346076459,0,0
S30073,oats,2.00154600887193,2.00154600887193,368.879946344735,0,0
S30075,oats,1.09301225646152,1.09301225646152,528.169014084507,0,0
S30077,oats,2.86915717321148,2.86915717321148,201.207243460765,0,0
S30079,oats,1.96310753956575,1.96310753956575,201.207243460765,0,0
S30081,oats,2.98660805164703,2.98660805164703,301.810865191147,0,0
S30083,oats,1.37322297327628,1.37322297327628,2791.75050301811,0,0
S30085,oats,1.08413525129334,1.08413525129334,1458.75251509054,0,0
S30087,oats,1.84230092174632,1.84230092174632,251.509054325956,0,0
S30089,oats,1.54028437719774,1.54028437719774,402.414486921529,0,0
S30091,oats,1.50064470572574,1.50064470572574,1073.10529845741,0,0
S30095,oats,1.10584519388556,1.10584519388556,653.923541247485,0,0
S30097,oats,1.40221967111839,1.40221967111839,880.281690140845,0,0
S30099,oats,1.13140043996274,1.13140043996274,435.949027498323,0,0
S30101,oats,1.31493357088073,1.31493357088073,435.949027498323,0,0
S30105,oats,1.79351363378078,1.79351363378078,871.898054996646,0,0
S30107,oats,1.41947775937831,1.41947775937831,301.810865191147,0,0
S30109,oats,1.04095035687743,1.04095035687743,754.527162977867,0,0
S30111,oats,2.41613235638861,2.41613235638861,603.621730382294,0,0
S31003,oats,1.42283349876218,1.42283349876218,452.71629778672,0,0
S31007,oats,0.45302481682286,0.45302481682286,201.207243460765,0,0
S31011,oats,1.35907445046859,1.35907445046859,402.414486921529,0,0
S31013,oats,1.20471043881043,1.20471043881043,905.432595573441,0,0
S31015,oats,1.83071191480434,1.83071191480434,2162.97786720322,0,0
S31019,oats,1.28357031433145,1.28357031433145,402.414486921529,0,0
S31023,oats,1.69129264947203,1.69129264947203,301.810865191147,0,0
S31027,oats,2.18317240376772,2.18317240376772,4476.86116700201,0,0
S31029,oats,0.39262150791315,0.39262150791315,301.810865191147,0,0
S31033,oats,1.22820061449754,1.22820061449754,754.527162977867,0,0
S31037,oats,2.20704397939344,2.20704397939344,653.923541247485,0,0
S31039,oats,1.91133327478599,1.91133327478599,469.483568075117,0,0
S31041,oats,1.07215873314745,1.07215873314745,402.414486921529,0,0
S31045,oats,0.63423474355201,0.63423474355201,402.414486921529,0,0
S31049,oats,1.20806617819431,1.20806617819431,402.414486921529,0,0
S31051,oats,2.05719730921357,2.05719730921357,653.923541247485,0,0
S31053,oats,1.85955901000624,1.85955901000624,352.112676056338,0,0
S31055,oats,1.81209926729146,1.81209926729146,201.207243460765,0,0
S31061,oats,0.96645294255544,0.96645294255544,301.810865191147,0,0
S31063,oats,1.13971506548068,1.13971506548068,955.734406438632,0,0
S31065,oats,0.51342812573258,0.51342812573258,804.828973843058,0,0
S31067,oats,1.63951838469227,1.63951838469227,352.112676056338,0,0
S31069,oats,0.72483970691658,0.72483970691658,201.207243460765,0,0
S31073,oats,1.40221967111839,1.40221967111839,352.112676056338,0,0
S31077,oats,1.05705790592002,1.05705790592002,301.810865191147,0,0
S31083,oats,1.15370320017556,1.15370320017556,251.509054325956,0,0
S31085,oats,1.02937305600307,1.02937305600307,603.621730382294,0,0
S31087,oats,0.63423474355201,0.63423474355201,201.207243460765,0,0
S31089,oats,1.52251869810665,1.52251869810665,1710.2615694165,0,0
S31093,oats,1.26846948710402,1.26846948710402,704.225352112676,0,0
S31095,oats,1.93290588511089,1.93290588511089,301.810865191147,0,0
S31097,oats,1.7818976128366,1.7818976128366,201.207243460765,0,0
S31105,oats,0.63423474355201,0.63423474355201,402.414486921529,0,0
S31107,oats,2.22233131737969,2.22233131737969,5357.14285714286,0,0
S31109,oats,1.20806617819431,1.20806617819431,201.207243460765,0,0
S31111,oats,1.41947775937831,1.41947775937831,402.414486921529,0,0
S31113,oats,1.15974353106653,1.15974353106653,251.509054325956,0,0
S31119,oats,1.72149430392689,1.72149430392689,503.018108651911,0,0
S31125,oats,1.23826783264916,1.23826783264916,201.207243460765,0,0
S31127,oats,2.32552739302404,2.32552739302404,201.207243460765,0,0
S31129,oats,1.64095655871393,1.64095655871393,603.621730382294,0,0
S31131,oats,1.96310753956575,1.96310753956575,201.207243460765,0,0
S31133,oats,2.24355147378943,2.24355147378943,352.112676056338,0,0
S31135,oats,0.91611685179735,0.91611685179735,301.810865191147,0,0
S31139,oats,1.66713132590814,1.66713132590814,670.690811535882,0,0
S31141,oats,2.38593070193375,2.38593070193375,201.207243460765,0,0
S31145,oats,0.81544467028116,0.81544467028116,402.414486921529,0,0
S31147,oats,2.32552739302404,2.32552739302404,201.207243460765,0,0
S31151,oats,1.54028437719774,1.54028437719774,301.810865191147,0,0
S31155,oats,2.02015510909159,2.02015510909159,452.71629778672,0,0
S31157,oats,0.72483970691658,0.72483970691658,402.414486921529,0,0
S31159,oats,1.29867114155888,1.29867114155888,201.207243460765,0,0
S31161,oats,1.05705790592002,1.05705790592002,754.527162977867,0,0
S31163,oats,1.29867114155888,1.29867114155888,201.207243460765,0,0
S31167,oats,1.9721680359022,1.9721680359022,335.345405767941,0,0
S31169,oats,1.63520386262729,1.63520386262729,352.112676056338,0,0
S31173,oats,2.1568688032112,2.1568688032112,2582.15962441314,0,0
S31175,oats,1.05705790592002,1.05705790592002,201.207243460765,0,0
S31177,oats,2.26512408411432,2.26512408411432,402.414486921529,0,0
S31179,oats,2.2937361778084,2.2937361778084,477.867203219316,0,0
S31181,oats,1.05705790592002,1.05705790592002,301.810865191147,0,0
S36001,oats,1.72381750811572,1.72381750811572,435.949027498323,0,0
S36003,oats,1.99834280309642,1.99834280309642,1810.86519114688,0,0
S36007,oats,1.45303515321704,1.45303515321704,452.71629778672,0,0
S36009,oats,2.0128994563697,2.0128994563697,1861.16700201207,0,0
S36011,oats,2.20727302769375,2.20727302769375,3571.42857142857,0,0
S36013,oats,2.07888054830937,2.07888054830937,1056.33802816901,0,0
S36015,oats,1.43457858660574,1.43457858660574,503.018108651911,0,0
S36017,oats,1.79867630975597,1.79867630975597,905.432595573441,0,0
S36019,oats,1.35907445046859,1.35907445046859,201.207243460765,0,0
S36021,oats,1.28357031433145,1.28357031433145,402.414486921529,0,0
S36023,oats,2.05371250293032,2.05371250293032,737.75989268947,0,0
S36025,oats,2.2500232568869,2.2500232568869,301.810865191147,0,0
S36027,oats,1.72149430392689,1.72149430392689,201.207243460765,0,0
S36029,oats,1.88409513043637,1.88409513043637,2489.93963782696,0,0
S36031,oats,2.41613235638861,2.41613235638861,201.207243460765,0,0
S36033,oats,2.21982160243204,2.21982160243204,704.225352112676,0,0
S36037,oats,2.28839421131725,2.28839421131725,1534.20523138833,0,0
S36043,oats,1.95536352560296,1.95536352560296,980.885311871227,0,0
S36045,oats,1.56713029226872,1.56713029226872,1810.86519114688,0,0
S36049,oats,1.76679678560917,1.76679678560917,402.414486921529,0,0
S36051,oats,2.04189446423059,2.04189446423059,1735.41247484909,0,0
S36053,oats,2.10077089475533,2.10077089475533,2162.97786720322,0,0
S36055,oats,2.15186787990861,2.15186787990861,1073.10529845741,0,0
S36057,oats,2.0267467400242,2.0267467400242,938.967136150235,0,0
S36063,oats,2.38932068355624,2.38932068355624,2464.78873239437,0,0
S36065,oats,2.15758789022203,2.15758789022203,3319.91951710262,0,0
S36067,oats,1.95714415556511,1.95714415556511,3948.6921529175,0,0
S36069,oats,2.38398220809796,2.38398220809796,2079.14151576123,0,0
S36071,oats,0.91611685179735,0.91611685179735,452.71629778672,0,0
S36073,oats,2.3372724808676,2.3372724808676,603.621730382294,0,0
S36075,oats,1.64599016778974,1.64599016778974,503.018108651911,0,0
S36077,oats,1.9372988530316,1.9372988530316,1383.29979879276,0,0
S36083,oats,2.16445190259813,2.16445190259813,452.71629778672,0,0
S36089,oats,1.79196483098822,1.79196483098822,603.621730382294,0,0
S36091,oats,1.47988106828803,1.47988106828803,352.112676056338,0,0
S36095,oats,1.81209926729146,1.81209926729146,100.603621730382,0,0
S36097,oats,1.88005298981489,1.88005298981489,804.828973843058,0,0
S36099,oats,2.26786968906477,2.26786968906477,2582.15962441314,0,0
S36101,oats,2.20247722373082,2.20247722373082,8802.81690140845,0,0
S36103,oats,2.68794724648233,2.68794724648233,100.603621730382,0,0
S36107,oats,1.78777015675838,1.78777015675838,905.432595573441,0,0
S36109,oats,2.00387977307981,2.00387977307981,1509.05432595573,0,0
S36115,oats,1.62265252571099,1.62265252571099,368.879946344735,0,0
S36117,oats,2.25538161493534,2.25538161493534,1559.35613682093,0,0
S36121,oats,2.32679637010197,2.32679637010197,2992.95774647887,0,0
S36123,oats,2.2525400614248,2.2525400614248,1207.24346076459,0,0
S37001,oats,2.29331229493886,2.29331229493886,377.263581488934,0,0
S37007,oats,2.20472077520461,2.20472077520461,377.263581488934,0,0
S37013,oats,2.83593535331113,2.83593535331113,1676.7270288397,0,0
S37017,oats,1.74215859381705,1.74215859381705,318.578135479544,0,0
S37019,oats,1.51008272274288,1.51008272274288,201.207243460765,0,0
S37025,oats,1.93777711970038,1.93777711970038,1039.57075788062,0,0
S37033,oats,2.29532573856918,2.29532573856918,251.509054325956,0,0
S37035,oats,1.81209926729146,1.81209926729146,100.603621730382,0,0
S37037,oats,1.94584945130583,1.94584945130583,176.056338028169,0,0
S37045,oats,2.27833730793832,2.27833730793832,536.552649228706,0,0
S37047,oats,1.72774292208996,1.72774292208996,486.250838363514,0,0
S37051,oats,2.63820334502727,2.63820334502727,427.565392354125,0,0
S37057,oats,1.84496577360998,1.84496577360998,570.0871898055,0,0
S37061,oats,1.97286499715886,1.97286499715886,1089.87256874581,0,0
S37069,oats,1.58146845145436,1.58146845145436,737.75989268947,0,0
S37077,oats,1.74968251475142,1.74968251475142,251.509054325956,0,0
S37079,oats,2.17451912074975,2.17451912074975,352.112676056338,0,0
S37081,oats,1.6761918222446,1.6761918222446,503.018108651911,0,0
S37085,oats,1.86042191441923,1.86042191441923,670.690811535882,0,0
S37093,oats,1.54364011658161,1.54364011658161,226.35814889336,0,0
S37101,oats,2.2699563488271,2.2699563488271,838.363514419852,0,0
S37105,oats,2.43425334906153,2.43425334906153,251.509054325956,0,0
S37107,oats,1.75169595838174,1.75169595838174,533.199195171026,0,0
S37109,oats,1.48851011241798,1.48851011241798,176.056338028169,0,0
S37125,oats,2.0795996353202,2.0795996353202,176.056338028169,0,0
S37127,oats,1.66109099501717,1.66109099501717,301.810865191147,0,0
S37135,oats,2.16612977229007,2.16612977229007,241.448692152918,0,0
S37143,oats,2.41613235638861,2.41613235638861,251.509054325956,0,0
S37147,oats,1.96310753956575,1.96310753956575,201.207243460765,0,0
S37151,oats,2.22330640871529,2.22330640871529,435.949027498323,0,0
S37155,oats,2.01401889993251,2.01401889993251,1173.70892018779,0,0
S37157,oats,2.13967105791722,2.13967105791722,326.961770623742,0,0
S37159,oats,1.77854187345273,1.77854187345273,226.35814889336,0,0
S37163,oats,1.84763062547364,1.84763062547364,1140.174379611,0,0
S37167,oats,2.46491964435415,2.46491964435415,653.923541247485,0,0
S37177,oats,1.81209926729146,1.81209926729146,301.810865191147,0,0
S37179,oats,2.76992316571694,2.76992316571694,528.169014084507,0,0
S37181,oats,1.96310753956575,1.96310753956575,201.207243460765,0,0
S37183,oats,1.69560717153701,1.69560717153701,704.225352112676,0,0
S37185,oats,1.38241209254735,1.38241209254735,368.879946344735,0,0
S37191,oats,1.93122801541895,1.93122801541895,603.621730382294,0,0
S37195,oats,2.20472077520461,2.20472077520461,301.810865191147,0,0
S38001,oats,1.49468413272505,1.49468413272505,2380.95238095238,0,0
S38003,oats,2.02188460554328,2.02188460554328,1307.84708249497,0,0
S38005,oats,1.33289968327438,1.33289968327438,2816.9014084507,0,0
S38007,oats,1.38927610492345,1.38927610492345,1743.79610999329,0,0
S38009,oats,2.06218432295113,2.06218432295113,5935.61368209256,0,0
S38011,oats,0.97057134998111,0.97057134998111,1106.63983903421,0,0
S38013,oats,1.70730137919534,1.70730137919534,8199.19517102616,0,0
S38015,oats,1.4834523588148,1.4834523588148,4594.23205902079,0,0
S38017,oats,2.21418396026713,2.21418396026713,1006.03621730382,0,0
S38019,oats,1.97594324270906,1.97594324270906,804.828973843058,0,0
S38021,oats,1.79590603979651,1.79590603979651,3152.24681421865,0,0
S38023,oats,1.37980188729309,1.37980188729309,3672.03219315895,0,0
S38025,oats,1.52526645647274,1.52526645647274,6413.48088531187,0,0
S38027,oats,1.56668646867279,1.56668646867279,3118.71227364185,0,0
S38029,oats,2.06094685271834,2.06094685271834,10814.8893360161,0,0
S38031,oats,1.98160605291935,1.98160605291935,1609.65794768612,0,0
S38033,oats,1.55562789629132,1.55562789629132,3755.86854460094,0,0
S38035,oats,1.86243535804956,1.86243535804956,804.828973843058,0,0
S38037,oats,1.64427206346744,1.64427206346744,13145.5399061033,0,0
S38039,oats,1.7433218632829,1.7433218632829,1106.63983903421,0,0
S38041,oats,1.37540571547011,1.37540571547011,905.432595573441,0,0
S38043,oats,1.48177849564969,1.48177849564969,9020.79141515761,0,0
S38045,oats,1.7478404280258,1.7478404280258,2364.18511066398,0,0
S38047,oats,1.6913304015401,1.6913304015401,4024.14486921529,0,0
S38049,oats,1.7739696785422,1.7739696785422,8853.11871227364,0,0
S38051,oats,1.67397902775979,1.67397902775979,5080.4828973843,0,0
S38053,oats,1.32573341351119,1.32573341351119,3822.93762575453,0,0
S38055,oats,1.51029066856044,1.51029066856044,7671.02615694165,0,0
S38057,oats,1.64088465001285,1.64088465001285,3169.01408450704,0,0
S38059,oats,1.83769400271137,1.83769400271137,15191.1468812877,0,0
S38061,oats,1.46359843719062,1.46359843719062,3085.17773306506,0,0
S38063,oats,1.93976989748699,1.93976989748699,1106.63983903421,0,0
S38065,oats,1.8066119244398,1.8066119244398,3571.42857142857,0,0
S38067,oats,2.60338261400873,2.60338261400873,1307.84708249497,0,0
S38069,oats,1.49867320883771,1.49867320883771,3621.73038229376,0,0
S38071,oats,2.03861167570289,2.03861167570289,804.828973843058,0,0
S38073,oats,1.81209926729146,1.81209926729146,503.018108651911,0,0
S38075,oats,1.47845046360332,1.47845046360332,2867.2032193159,0,0
S38079,oats,1.81784732410706,1.81784732410706,3118.71227364185,0,0
S38083,oats,1.59847704954427,1.59847704954427,3252.85043594903,0,0
S38085,oats,1.47384073739705,1.47384073739705,2615.69416498994,0,0
S38087,oats,1.56973099029123,1.56973099029123,1341.38162307176,0,0
S38089,oats,1.5572728078286,1.5572728078286,5902.07914151576,0,0
S38093,oats,1.75695138751852,1.75695138751852,4451.71026156942,0,0
S38095,oats,1.87472796126627,1.87472796126627,955.734406438632,0,0
S38099,oats,1.70582209404761,1.70582209404761,1240.77800134138,0,0
S38101,oats,1.78659380416118,1.78659380416118,6103.28638497652,0,0
S38103,oats,1.81132486589518,1.81132486589518,2942.65593561368,0,0
S38105,oats,1.23150266205128,1.23150266205128,1676.7270288397,0,0
S39001,oats,0,0,2380.95238095238,0,0
S39005,oats,2.07020725267105,2.07020725267105,2288.7323943662,0,0
S39007,oats,2.04529918490361,2.04529918490361,1877.93427230047,0,0
S39019,oats,1.82741582062214,1.82741582062214,1877.93427230047,0,0
S39029,oats,1.88357651616796,1.88357651616796,1911.46881287726,0,0
S39031,oats,1.87870615927839,1.87870615927839,1240.77800134138,0,0
S39055,oats,2.20303510146759,2.20303510146759,1441.98524480215,0,0
S39065,oats,1.99028902857512,1.99028902857512,1006.03621730382,0,0
S39075,oats,2.21956195019917,2.21956195019917,5558.35010060362,0,0
S39083,oats,2.26134887730747,2.26134887730747,1207.24346076459,0,0
S39099,oats,2.0932316890787,2.0932316890787,1576.12340710932,0,0
S39103,oats,2.55203980143547,2.55203980143547,1106.63983903421,0,0
S39107,oats,2.37989037104278,2.37989037104278,1341.38162307176,0,0
S39139,oats,2.08693432283066,2.08693432283066,1106.63983903421,0,0
S39147,oats,2.09773980364673,2.09773980364673,1509.05432595573,0,0
S39149,oats,1.96008737412026,1.96008737412026,1106.63983903421,0,0
S39151,oats,1.93070198059662,1.93070198059662,1861.16700201207,0,0
S39155,oats,2.33023529798318,2.33023529798318,2280.348759222,0,0
S39157,oats,2.08391415738518,2.08391415738518,1006.03621730382,0,0
S39169,oats,2.28990678143015,2.28990678143015,5256.53923541247,0,0
S40025,oats,0.36241985345829,0.36241985345829,301.810865191147,0,0
S40031,oats,1.20806617819431,1.20806617819431,301.810865191147,0,0
S40033,oats,1.71243380759043,1.71243380759043,301.810865191147,0,0
S40035,oats,1.16492095754451,1.16492095754451,352.112676056338,0,0
S40039,oats,0.33221819900343,0.33221819900343,503.018108651911,0,0
S40043,oats,0.72483970691658,0.72483970691658,503.018108651911,0,0
S40047,oats,0.84564632473601,0.84564632473601,1509.05432595573,0,0
S40053,oats,0.60403308909715,0.60403308909715,1006.03621730382,0,0
S40055,oats,1.20806617819431,1.20806617819431,301.810865191147,0,0
S40063,oats,1.23766379956007,1.23766379956007,503.018108651911,0,0
S40067,oats,1.35907445046859,1.35907445046859,603.621730382294,0,0
S40071,oats,0.48322647127772,0.48322647127772,503.018108651911,0,0
S40093,oats,0.52852895296001,0.52852895296001,402.414486921529,0,0
S40095,oats,1.30773163789534,1.30773163789534,301.810865191147,0,0
S40097,oats,1.10840071849328,1.10840071849328,301.810865191147,0,0
S40101,oats,1.43457858660574,1.43457858660574,402.414486921529,0,0
S40105,oats,1.16448950533801,1.16448950533801,352.112676056338,0,0
S40131,oats,1.41041726304185,1.41041726304185,301.810865191147,0,0
S40139,oats,0.4362461199035,0.4362461199035,452.71629778672,0,0
S40141,oats,1.28357031433145,1.28357031433145,804.828973843058,0,0
S40149,oats,0.45302481682286,0.45302481682286,452.71629778672,0,0
S40151,oats,0.60403308909715,0.60403308909715,503.018108651911,0,0
S40153,oats,0.60403308909715,0.60403308909715,301.810865191147,0,0
S41005,oats,2.23827816904334,2.23827816904334,603.621730382294,0,0
S41021,oats,1.91780505788346,1.91780505788346,2213.27967806841,0,0
S41025,oats,2.08391415738518,2.08391415738518,603.621730382294,0,0
S41035,oats,3.54476056950418,3.54476056950418,2992.95774647887,0,0
S41043,oats,2.62620164181907,2.62620164181907,1131.7907444668,0,0
S41045,oats,2.69694348397952,2.69694348397952,1576.12340710932,0,0
S41047,oats,3.17656687034128,3.17656687034128,1056.33802816901,0,0
S41053,oats,2.60195642477058,2.60195642477058,1810.86519114688,0,0
S41063,oats,3.47319026230863,3.47319026230863,1207.24346076459,0,0
S41067,oats,2.78420144017659,2.78420144017659,3495.97585513078,0,0
S41071,oats,3.14576597671073,3.14576597671073,1584.50704225352,0,0
S42001,oats,1.76267837818351,1.76267837818351,553.319919517103,0,0
S42005,oats,1.56576882086155,1.56576882086155,2640.84507042254,0,0
S42007,oats,1.82545511003927,1.82545511003927,1131.7907444668,0,0
S42009,oats,1.81941124679106,1.81941124679106,2389.33601609658,0,0
S42011,oats,1.83684279142315,1.83684279142315,2087.52515090543,0,0
S42013,oats,1.98324197586899,1.98324197586899,503.018108651911,0,0
S42015,oats,1.77530816095554,1.77530816095554,1383.29979879276,0,0
S42017,oats,1.92146586448405,1.92146586448405,829.979879275654,0,0
S42019,oats,1.66128940004644,1.66128940004644,3445.67404426559,0,0
S42021,oats,1.98352440461351,1.98352440461351,5558.35010060362,0,0
S42025,oats,1.76487486214386,1.76487486214386,553.319919517103,0,0
S42027,oats,2.07540278203881,2.07540278203881,1659.95975855131,0,0
S42029,oats,2.29859758446846,2.29859758446846,603.621730382294,0,0
S42031,oats,1.847722664534,1.847722664534,2087.52515090543,0,0
S42033,oats,1.74059480971726,1.74059480971726,930.583501006036,0,0
S42035,oats,1.58055324980422,1.58055324980422,301.810865191147,0,0
S42037,oats,1.74253308355561,1.74253308355561,1483.90342052314,0,0
S42039,oats,1.72818056615591,1.72818056615591,4351.10663983903,0,0
S42041,oats,1.77676903000464,1.77676903000464,1332.99798792757,0,0
S42043,oats,1.62677093313665,1.62677093313665,1106.63983903421,0,0
S42047,oats,1.50145367861292,1.50145367861292,352.112676056338,0,0
S42049,oats,1.7037672458773,1.7037672458773,2892.35412474849,0,0
S42051,oats,1.73327294916428,1.73327294916428,1006.03621730382,0,0
S42055,oats,1.82452840970173,1.82452840970173,653.923541247485,0,0
S42057,oats,1.67729006422478,1.67729006422478,829.979879275654,0,0
S42061,oats,1.72930253654204,1.72930253654204,1031.18712273642,0,0
S42063,oats,1.77114937698649,1.77114937698649,5130.7847082495,0,0
S42065,oats,1.76717962348254,1.76717962348254,1785.71428571429,0,0
S42067,oats,1.77606799116276,1.77606799116276,1081.48893360161,0,0
S42071,oats,2.1949633176115,2.1949633176115,435.949027498323,0,0
S42073,oats,1.7593258500335,1.7593258500335,2389.33601609658,0,0
S42075,oats,1.90502743484487,1.90502743484487,435.949027498323,0,0
S42077,oats,1.93920325135892,1.93920325135892,1182.09255533199,0,0
S42079,oats,1.54598150746991,1.54598150746991,1106.63983903421,0,0
S42081,oats,1.82695709270144,1.82695709270144,2188.12877263581,0,0
S42083,oats,1.35907445046859,1.35907445046859,150.905432595573,0,0
S42085,oats,1.88087368694681,1.88087368694681,4627.76659959758,0,0
S42087,oats,2.03757846120838,2.03757846120838,955.734406438632,0,0
S42089,oats,1.76397796452672,1.76397796452672,503.018108651911,0,0
S42091,oats,1.31934765883951,1.31934765883951,435.949027498323,0,0
S42093,oats,1.92296450718617,1.92296450718617,804.828973843058,0,0
S42095,oats,1.93790477964135,1.93790477964135,729.376257545272,0,0
S42097,oats,2.17222116878036,2.17222116878036,1156.9416498994,0,0
S42099,oats,1.96990291181809,1.96990291181809,1509.05432595573,0,0
S42105,oats,1.87854290709215,1.87854290709215,754.527162977867,0,0
S42107,oats,1.81608190304375,1.81608190304375,2288.7323943662,0,0
S42109,oats,1.70199454007234,1.70199454007234,1156.9416498994,0,0
S42111,oats,2.05588554879963,2.05588554879963,6187.12273641851,0,0
S42115,oats,1.62484900967134,1.62484900967134,377.263581488934,0,0
S42117,oats,1.8290384560944,1.8290384560944,1156.9416498994,0,0
S42119,oats,1.94110347703435,1.94110347703435,469.483568075117,0,0
S42121,oats,1.69438145504128,1.69438145504128,1106.63983903421,0,0
S42125,oats,1.76089373496572,1.76089373496572,1106.63983903421,0,0
S42129,oats,1.68251237467175,1.68251237467175,2439.63782696177,0,0
S42131,oats,1.46889864848626,1.46889864848626,368.879946344735,0,0
S42133,oats,1.83371417685229,1.83371417685229,1282.69617706237,0,0
S45003,oats,1.02685625146516,1.02685625146516,301.810865191147,0,0
S45005,oats,1.63088934056231,1.63088934056231,653.923541247485,0,0
S45007,oats,1.33222853539761,1.33222853539761,603.621730382294,0,0
S45009,oats,1.41574147222926,1.41574147222926,1626.42521797451,0,0
S45027,oats,1.99714432474503,1.99714432474503,1056.33802816901,0,0
S45029,oats,1.93557073697455,1.93557073697455,1140.174379611,0,0
S45031,oats,1.56917291624152,1.56917291624152,385.647216633132,0,0
S45035,oats,1.93839709501177,1.93839709501177,737.75989268947,0,0
S45041,oats,1.51008272274288,1.51008272274288,452.71629778672,0,0
S45051,oats,1.7818976128366,1.7818976128366,2665.99597585513,0,0
S45067,oats,1.504591512842,1.504591512842,553.319919517103,0,0
S45071,oats,1.24995879566395,1.24995879566395,519.785378940308,0,0
S45075,oats,1.81076291089965,1.81076291089965,1894.70154258887,0,0
S45085,oats,2.11411581184004,2.11411581184004,402.414486921529,0,0
S45089,oats,1.01276214605289,1.01276214605289,503.018108651911,0,0
S46003,oats,1.86598537708197,1.86598537708197,2548.62508383635,0,0
S46005,oats,2.27519130226594,2.27519130226594,503.018108651911,0,0
S46007,oats,1.30471147244985,1.30471147244985,1911.46881287726,0,0
S46009,oats,2.08368183696629,2.08368183696629,1634.80885311871,0,0
S46011,oats,2.93903426425545,2.93903426425545,2389.33601609658,0,0
S46013,oats,1.58831092967399,1.58831092967399,1282.69617706237,0,0
S46015,oats,1.9514583299903,1.9514583299903,3521.12676056338,0,0
S46017,oats,2.14733763174038,2.14733763174038,905.432595573441,0,0
S46019,oats,1.5841136074432,1.5841136074432,1031.18712273642,0,0
S46021,oats,2.42571894606074,2.42571894606074,3898.39034205231,0,0
S46023,oats,2.18282457572484,2.18282457572484,5432.59557344064,0,0
S46025,oats,2.04565872840902,2.04565872840902,1710.2615694165,0,0
