"CODE","FIPS","cgy","cga","Sby","Sba","GSY","Gsa","Wwy","Wwa","SWY","SWA","Bry","Bra","oty","ota","ctuy","ctua","cany","cana","suny","suna","ricey","ricea"
"CA93","06093",0,0,0,0,0,0,102.16,9631.04,0,0,88.26,4021.82,72.01,301.81,0,0,0,0,0,0,0,0
"CA95","06095",210.02,5823.88,0,0,96.55,681.08,71.47,19064.52,0,0,47.08,509.09,0,0,0,0,0,0,0,0,0,0
"CA97","06097",0,0,0,0,0,0,0,0,0,0,39.61,203.64,76.52,1509.05,0,0,0,0,0,0,0,0
"CA99","06099",200.4,2108.19,0,0,0,0,85.24,2469.5,0,0,0,0,107.97,1735.41,0,0,0,0,0,0,9171.26,1772.92
"CA101","06101",229.01,5551.58,0,0,95.01,486.49,83.08,12693.22,0,0,0,0,0,0,1411.35,590.48,0,0,0,0,8394.53,110601.54
"CA103","06103",199.59,737.87,0,0,0,0,58.91,493.9,0,0,49.54,1459.39,84.59,301.81,0,0,0,0,0,0,7440.89,752.15
"CA105","06105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA107","06107",205.64,13966.78,0,0,107.39,4378.38,71.06,28596.78,0,0,41.65,712.73,118.1,1659.96,1674.44,22110.05,0,0,0,0,0,0
"CA109","06109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA111","06111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA113","06113",221.06,6482.7,0,0,67.06,486.49,86.39,31115.67,0,0,60.69,2002.42,114.84,553.32,0,0,0,0,0,0,8915.15,28581.62
"CA115","06115",200.39,632.46,0,0,93.69,291.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8649.97,36389.63
,"00",0,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"CO1","08001",111.37,10716.65,0,0,25.64,2237.84,35.77,139806.47,0,0,0,0,0,0,0,0,0,0,1010,11400,0,0
"CO3","08003",0,0,0,0,0,0,81.22,1432.31,110.73,1481.7,153.67,9214.55,0,0,0,0,0,0,0,0,0,0
"CO5","08005",0,0,0,0,23.67,486.49,33.68,61144.75,18.55,98.78,0,0,0,0,0,0,0,0,730,2766.67,0,0
"CO7","08007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO9","08009",134.7,47258.67,0,0,26.18,49086.49,29.38,158196,0,0,0,0,0,0,0,0,0,0,1146.67,11700,0,0
"CO11","08011",181.59,7905.73,0,0,60.24,2578.38,45.41,5828.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO13","08013",170.21,2477.13,0,0,0,0,49.2,3358.52,54.55,98.78,96.07,2104.24,0,0,0,0,0,0,0,0,0,0
"CO15","08015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO17","08017",105.24,42655.78,0,0,32.49,8610.81,31.43,145305.22,0,0,0,0,0,0,0,0,0,0,1081.67,15300,0,0
"CO19","08019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO21","08021",0,0,0,0,0,0,92.34,790.24,88.2,724.39,150.48,5930.91,0,0,0,0,0,0,0,0,0,0
"CO23","08023",0,0,0,0,0,0,98.19,98.78,117.59,1135.97,155.37,5396.36,0,0,0,0,0,0,0,0,0,0
"CO25","08025",136.26,1475.74,0,0,30.7,2400,33.77,987.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO27","08027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO29","08029",206.57,3337.97,0,0,0,0,96.47,345.73,0,0,84.88,203.64,0,0,0,0,0,0,0,0,0,0
"CO31","08031",0,0,0,0,0,0,24,8593.85,0,0,0,0,0,0,0,0,0,0,855,1500,0,0
"CO33","08033",0,0,0,0,0,0,20.73,14718.2,14.18,98.78,0,0,0,0,0,0,0,0,832.5,4250,0,0
"CO35","08035",0,0,0,0,0,0,29.63,1251.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO37","08037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO39","08039",55.58,5762.4,0,0,0,0,26.46,24826.68,0,0,0,0,0,0,0,0,0,0,593.33,3900,0,0
"CO41","08041",175.2,843.28,0,0,31.85,1459.46,29.35,691.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO43","08043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO45","08045",0,0,0,0,0,0,44.5,345.73,0,0,22.64,101.82,0,0,0,0,0,0,0,0,0,0
"CO47","08047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO49","08049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO51","08051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO53","08053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO55","08055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO57","08057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO59","08059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO61","08061",58.96,13492.44,0,0,34.01,34540.54,32.9,185780.28,0,0,0,0,0,0,0,0,0,0,1122.5,22350,0,0
"CO63","08063",131.27,163385,0,0,41.23,1897.3,42.12,245566.81,0,0,0,0,0,0,0,0,0,0,1343.33,28666.67,0,0
"CO65","08065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO67","08067",0,0,0,0,0,0,23.42,2370.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO69","08069",160.46,6394.85,0,0,0,0,50.16,6223.13,48.77,724.39,92.19,2087.27,0,0,0,0,0,0,1765,600,0,0
"CO71","08071",0,0,0,0,0,0,32.57,1382.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO73","08073",63.67,26949.74,0,0,22.05,3016.22,32.98,125450.46,0,0,0,0,0,0,0,0,0,0,907.5,8375,0,0
"CO75","08075",160.71,71309.65,0,0,24.93,1232.43,37.82,117416.37,43.64,395.12,0,0,0,0,0,0,0,0,1210,4333.33,0,0
"CO77","08077",182.52,2564.97,0,0,0,0,128.72,2370.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO79","08079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO81","08081",0,0,0,0,0,0,27.88,7671.9,14.18,3951.2,26.03,712.73,0,0,0,0,0,0,0,0,0,0
"CO83","08083",192.37,1581.15,0,0,0,0,25.89,6091.43,53.93,790.24,0,0,0,0,0,0,0,0,1135,900,0,0
"CO85","08085",198.3,8467.91,0,0,0,0,103.64,98.78,70.91,263.41,101.86,509.09,0,0,0,0,0,0,0,0,0,0
"CO87","08087",199.41,46274.85,0,0,26.63,1264.86,46.22,59712.45,54.55,98.78,62.25,610.91,0,0,0,0,0,0,1347.5,2600,0,0
"CO89","08089",216.27,9170.64,0,0,94.67,1264.86,70.68,4774.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO91","08091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO93","08093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO95","08095",165.98,103406.9,0,0,0,0,43.01,99989.95,0,0,0,0,0,0,0,0,0,0,1678.33,3366.67,0,0
"CO97","08097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO99","08099",140.21,25298.32,0,0,41.28,24972.97,35.86,116016.98,0,0,0,0,0,0,0,0,0,0,1068.33,1633.33,0,0
"CO101","08101",235.04,4110.98,0,0,26.13,2043.24,48.09,1876.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO103","08103",0,0,0,0,0,0,15.27,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO105","08105",0,0,0,0,0,0,102.4,543.29,120.11,3605.47,169.14,13490.91,0,0,0,0,0,0,0,0,0,0
"CO107","08107",0,0,0,0,0,0,26.9,2535.35,19.82,889.02,0,0,0,0,0,0,0,0,0,0,0,0
"CO109","08109",0,0,0,0,0,0,109.1,197.56,111.4,8462.14,162.42,11403.64,0,0,0,0,0,0,0,0,0,0
"CO111","08111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO113","08113",0,0,0,0,0,0,27.41,395.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO115","08115",186.2,40898.96,0,0,0,0,44.52,82012.01,0,0,0,0,0,0,0,0,0,0,1160,4600,0,0
"CO117","08117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO119","08119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO121","08121",111.66,51439.92,0,0,31.26,3081.08,37.33,261009.4,49.64,1778.04,0,0,0,0,0,0,0,0,1273.33,6366.67,0,0
"CO123","08123",190.17,83589.88,0,0,29.59,681.08,38.8,109448.12,59.29,987.8,97.33,9214.55,0,0,0,0,0,0,1233.75,7300,0,0
"CO125","08125",220.6,222256.31,0,0,55.23,1459.46,52.36,132957.74,109.1,197.56,0,0,0,0,0,0,0,0,1661.25,5775,0,0
,"00",0,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"CT1","09001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT3","09003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT5","09005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT7","09007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT9","09009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT11","09011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT13","09013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT15","09015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"00",0,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"DE1","10001",144.59,53495.41,38.07,62528.91,0,0,76.61,23657.78,0,0,90.1,11641.21,0,0,0,0,0,0,0,0,0,0
"DE3","10003",148.49,20265.01,42.01,25874.03,0,0,80.6,9161.84,0,0,101.49,1018.18,0,0,0,0,0,0,0,0,0,0
"DE5","10005",146.3,100429.07,33.92,83649.56,0,0,72.67,27930.01,0,0,88.37,9401.21,0,0,0,0,0,0,0,0,0,0
,"00",0,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"FL1","12001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL3","12003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL5","12005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL7","12007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL9","12009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL11","12011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL13","12013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.12,7085.71,0,0,0,0,0,0
"FL15","12015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL17","12017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL19","12019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL21","12021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL23","12023",74.52,1001.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL25","12025",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"FL27","12027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL29","12029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL31","12031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL33","12033",123.12,2556.18,39.9,3005.57,0,0,66.55,8593.85,0,0,0,0,0,0,894.6,9217.99,0,0,0,0,0,0
"FL35","12035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL37","12037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL39","12039",93.31,1054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL41","12041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL43","12043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL45","12045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL47","12047",152.02,4110.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL49","12049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL51","12051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL53","12053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL55","12055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL57","12057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL59","12059",87.01,1185.86,41.34,3920.31,0,0,0,0,0,0,0,0,0,0,812.84,1919.05,0,0,0,0,0,0
"FL61","12061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL63","12063",138,4638.03,30.21,1960.15,0,0,0,0,0,0,0,0,0,0,867.07,29622.22,0,0,0,0,0,0
"FL65","12065",103.37,2477.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL67","12067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL69","12069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL71","12071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL73","12073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL75","12075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL77","12077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL79","12079",76.65,3829.89,28.52,1404.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL81","12081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL83","12083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL85","12085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL87","12087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL89","12089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL91","12091",85.62,342.58,0,0,0,0,0,0,0,0,0,0,0,0,899.28,3247.62,0,0,0,0,0,0
"FL93","12093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL95","12095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL97","12097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL99","12099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL101","12101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL103","12103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL105","12105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL107","12107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL109","12109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL111","12111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL113","12113",81.19,351.37,50.28,2058.16,0,0,0,0,0,0,0,0,0,0,999.98,20929.1,0,0,0,0,0,0
"FL115","12115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL117","12117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL119","12119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL121","12121",136.94,2670.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL123","12123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL125","12125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL127","12127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL129","12129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL131","12131",86.28,685.16,0,0,0,0,0,0,0,0,0,0,0,0,770.5,3116.4,0,0,0,0,0,0
"FL133","12133",110.3,869.63,0,0,0,0,0,0,0,0,0,0,0,0,777.33,2558.73,0,0,0,0,0,0
,"00",0,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"GA1","13001",86.19,2951.47,36.53,2548.2,0,0,31.89,642.07,0,0,0,0,0,0,895.38,20338.62,0,0,0,0,0,0
"GA3","13003",114.98,3689.34,0,0,0,0,36.37,148.17,0,0,0,0,0,0,938.07,7184.13,0,0,0,0,0,0
"GA5","13005",69.85,2740.65,25.13,1339.44,0,0,29.46,296.34,0,0,0,0,0,0,757.4,9546.03,0,0,0,0,0,0
"GA7","13007",195.67,9434.17,0,0,0,0,49.69,724.39,0,0,0,0,0,0,1101.13,18829.63,0,0,0,0,0,0
"GA9","13009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA11","13011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA13","13013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA15","13015",111.72,1791.96,37.22,2352.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA17","13017",138.9,5586.71,40.22,784.06,0,0,51.28,1481.7,0,0,0,0,0,0,1005.35,7807.41,0,0,0,0,0,0
"GA19","13019",120.77,8380.07,23.78,1372.11,0,0,50.44,428.05,0,0,0,0,0,0,881.3,20601.06,0,0,0,0,0,0
"GA21","13021",0,0,0,0,0,0,48.63,921.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA23","13023",135.12,527.05,28.05,2793.22,0,0,50.96,2502.42,0,0,0,0,0,0,718.88,12465.61,0,0,0,0,0,0
"GA25","13025",66.16,816.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA27","13027",136.07,3504.87,46.68,7252.57,0,0,60.73,2642.36,0,0,0,0,0,0,943.86,35789.42,0,0,0,0,0,0
"GA29","13029",95.09,843.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA31","13031",92.95,9240.92,30.68,19724.05,0,0,39.35,4716.74,0,0,0,0,0,0,790.66,30573.54,0,0,0,0,0,0
"GA33","13033",170.47,11595.06,30.76,10437.82,0,0,59.4,6173.74,0,0,0,0,0,0,804.22,22503.7,0,0,0,0,0,0
"GA35","13035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA37","13037",195.42,10119.33,34.7,3332.26,52.27,1654.05,61.97,3687.78,0,0,0,0,0,0,1004.37,16270.9,0,0,0,0,0,0
"GA39","13039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA43","13043",79.79,3267.7,29.76,4018.32,0,0,37.09,1415.85,0,0,0,0,0,0,716.3,9906.88,0,0,0,0,0,0
"GA45","13045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA47","13047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA49","13049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA51","13051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA53","13053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA55","13055",85.04,803.75,35.68,980.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA57","13057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA59","13059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA61","13061",181.46,2073.06,39.11,1372.11,0,0,68.79,2815.23,0,0,0,0,0,0,814.88,5806.35,0,0,0,0,0,0
"GA63","13063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA65","13065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA67","13067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA69","13069",131.57,6746.22,35.12,3111.74,0,0,50.11,1679.26,0,0,0,0,0,0,959.35,24439.15,0,0,0,0,0,0
"GA71","13071",185.45,4901.55,30.17,2842.22,0,0,57.79,3383.21,0,0,0,0,0,0,1004.07,53897.35,0,0,0,0,0,0
"GA73","13073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA75","13075",138.38,2081.84,40.22,1470.12,0,0,43.64,345.73,0,0,0,0,0,0,892.87,16336.51,0,0,0,0,0,0
"GA77","13077",0,0,0,0,0,0,33.82,395.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA79","13079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA81","13081",170.47,2266.31,42.77,3070.91,0,0,34.86,1975.6,0,0,0,0,0,0,820.34,31984.13,0,0,0,0,0,0
"GA83","13083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA85","13085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA87","13087",184.58,11226.13,41.71,4030.57,0,0,46.62,3309.13,0,0,0,0,0,0,1136.82,30311.11,0,0,0,0,0,0
"GA89","13089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA91","13091",126.07,2213.6,39.75,4345.01,0,0,44.65,4247.54,0,0,0,0,0,0,843.24,13810.58,0,0,0,0,0,0
"GA93","13093",186.9,4690.73,42.95,10731.84,0,0,55.28,9754.51,0,0,0,0,0,0,856.98,68987.3,0,0,0,0,0,0
"GA95","13095",199.56,3004.18,0,0,0,0,72.06,2024.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA97","13097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA99","13099",190.91,9030.1,30.81,2989.23,49.31,875.68,60.27,3605.47,0,0,0,0,0,0,980.28,36609.52,0,0,0,0,0,0
"GA101","13101",136.26,843.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA103","13103",67.65,4356.93,34.26,3332.26,0,0,0,0,0,0,0,0,0,0,614.58,4723.81,0,0,0,0,0,0
"GA105","13105",0,0,0,0,0,0,54.55,98.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA107","13107",110.82,4717.08,35.27,4116.32,0,0,55.82,3259.74,0,0,0,0,0,0,785.02,12531.22,0,0,0,0,0,0
"GA109","13109",77.34,2055.49,40.28,1862.15,0,0,47.72,938.41,0,0,0,0,0,0,777.33,4428.57,0,0,0,0,0,0
"GA111","13111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA113","13113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA115","13115",95.29,2564.97,18.99,1372.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA117","13117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA119","13119",0,0,0,0,0,0,48.25,428.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA121","13121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA123","13123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA125","13125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA127","13127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA129","13129",94.45,3619.07,36.3,3381.27,0,0,57.23,1086.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA131","13131",109.36,10198.39,34.91,3103.58,0,0,70.56,1259.44,0,0,0,0,0,0,955.27,20633.86,0,0,0,0,0,0
"GA133","13133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA135","13135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA137","13137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA139","13139",114.51,105.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA141","13141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA143","13143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA145","13145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA147","13147",176.25,878.41,0,0,0,0,44.29,1218.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA149","13149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA151","13151",0,0,22.35,490.04,0,0,48,493.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA153","13153",99.62,1159.51,22.95,2891.23,0,0,48.48,4115.83,0,0,0,0,0,0,715.87,12400,0,0,0,0,0,0
"GA155","13155",146.21,13808.67,34.64,3136.25,0,0,46.34,3605.47,0,0,0,0,0,0,931.37,24373.54,0,0,0,0,0,0
"GA157","13157",0,0,0,0,0,0,30.75,543.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA159","13159",0,0,0,0,0,0,31.3,395.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
